J,10,,,12/10/2025,12/01/2025,,Edge General Ledger,sspbay,40.00,1300-0000,,,1000,Accounts Receivable - Fee
J,10,,,12/10/2025,12/01/2025,,Edge General Ledger,sspbay,426.00,2210-0000,,,1000,Accrued Discounts
J,10,,,12/10/2025,12/01/2025,,Edge General Ledger,sspbay,-40.00,5805-0000,,,1000,Administrative Fee Revenue
J,10,,,12/10/2025,12/01/2025,,Edge General Ledger,sspbay,-426.00,2210-0000,,,1000,Deferred Rent Liability
J,11,,,12/11/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,11,,,12/11/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,11,,,12/11/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,11,,,12/11/2025,12/01/2025,,Edge General Ledger,sspbay,64.23,1110-4944,,,1000,Credit Card - Visa
J,11,,,12/11/2025,12/01/2025,,Edge General Ledger,sspbay,-35.23,4500-1001,,,1000,Rental Revenue
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Retail
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,72.86,1110-4944,,,1000,Credit Card - Visa
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,-19.99,5000-0001,,,1000,Locks Revenue
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,-1.19,4500-1001,,,1000,Rental Revenue
J,12,,,12/12/2025,12/01/2025,,Edge General Ledger,sspbay,-22.68,4500-1001,,,1000,Retained Rent Refunds
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-47.00,1300-0000,,,1000,Accounts Receivable - Fee
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-24.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-174.00,1300-0000,,,1000,Accounts Receivable - Rent
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Retail
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-116.00,5805-0000,,,1000,Administrative Fee Revenue
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,710.31,1110-4944,,,1000,Credit Card - Visa
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-6.58,2210-0000,,,1000,Deferred Insurance Liability
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-22.42,5000-0010,,,1000,Insurance Revenue
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-19.99,5000-0001,,,1000,Locks Revenue
J,13,,,12/13/2025,12/01/2025,,Edge General Ledger,sspbay,-300.32,4500-1001,,,1000,Rental Revenue
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,13.94,1300-0000,,,1000,Accounts Receivable - Insurance
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,133.90,1110-4944,,,1000,Credit Card - Visa
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,-19.36,5000-0010,,,1000,Insurance Revenue
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,-92.90,4500-1001,,,1000,Rental Revenue
J,14,,,12/14/2025,12/01/2025,,Edge General Ledger,sspbay,-6.58,5000-0010,,,1000,Retained Insurance Refunds
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,-79.00,1300-0000,,,1000,Accounts Receivable - Fee
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,-22.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,-394.00,1300-0000,,,1000,Accounts Receivable - Rent
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,621.58,1110-4944,,,1000,Credit Card - Visa
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,-176.58,4500-1001,,,1000,Rental Revenue
J,15,,,12/15/2025,12/01/2025,,Edge General Ledger,sspbay,79.00,4710-0006,,,1000,Waive Expense - Other Fee
J,16,,,12/16/2025,12/01/2025,,Edge General Ledger,sspbay,100.00,1110-4944,,,1000,ACH
J,16,,,12/16/2025,12/01/2025,,Edge General Ledger,sspbay,30.00,1300-0000,,,1000,Accounts Receivable - Fee
J,16,,,12/16/2025,12/01/2025,,Edge General Ledger,sspbay,-5.81,1300-0000,,,1000,Accounts Receivable - Insurance
J,16,,,12/16/2025,12/01/2025,,Edge General Ledger,sspbay,-68.00,1300-0000,,,1000,Accounts Receivable - Rent
J,16,,,12/16/2025,12/01/2025,,Edge General Ledger,sspbay,-50.00,5700-0000,,,1000,Fee Revenue Other
J,16,,,12/16/2025,12/01/2025,,Edge General Ledger,sspbay,-6.19,5000-0010,,,1000,Insurance Revenue
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-20.00,1300-0000,,,1000,Accounts Receivable - Fee
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-4.26,1300-0000,,,1000,Accounts Receivable - Insurance
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-66.00,1300-0000,,,1000,Accounts Receivable - Rent
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Retail
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,98.00,1110-4944,,,1000,Credit Card - Master Card
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,123.76,1110-4944,,,1000,Credit Card - Visa
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,2210-0000,,,1000,Deferred Insurance Liability
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,2210-0000,,,1000,Deferred Rent Liability
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-14.32,5000-0010,,,1000,Insurance Revenue
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-19.99,5000-0001,,,1000,Locks Revenue
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,37.84,4500-1001,,,1000,Rental Revenue
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-5.42,5000-0010,,,1000,Retained Insurance Refunds
J,17,,,12/17/2025,12/01/2025,,Edge General Ledger,sspbay,-59.61,4500-1001,,,1000,Retained Rent Refunds
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,-53.00,1300-0000,,,1000,Accounts Receivable - Fee
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,-201.00,1300-0000,,,1000,Accounts Receivable - Rent
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,-7.00,5000-0013,,,1000,Convenience Fee Revenue
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,315.00,1110-4944,,,1000,Credit Card - Visa
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,12.16,4710-0007,,,1000,Discount Expense - Rental Income
J,19,,,12/19/2025,12/01/2025,,Edge General Ledger,sspbay,-25.16,4500-1001,,,1000,Rental Revenue
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,4.65,1300-0000,,,1000,Accounts Receivable - Insurance
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,84.00,1110-4944,,,1000,Credit Card - Visa
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,42.55,4710-0007,,,1000,Discount Expense - Rental Income
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,-16.65,5000-0010,,,1000,Insurance Revenue
J,20,,,12/20/2025,12/01/2025,,Edge General Ledger,sspbay,-85.55,4500-1001,,,1000,Rental Revenue
J,21,,,12/21/2025,12/01/2025,,Edge General Ledger,sspbay,-20.00,1300-0000,,,1000,Accounts Receivable - Fee
J,21,,,12/21/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,21,,,12/21/2025,12/01/2025,,Edge General Ledger,sspbay,-69.00,1300-0000,,,1000,Accounts Receivable - Rent
J,21,,,12/21/2025,12/01/2025,,Edge General Ledger,sspbay,101.00,1110-4944,,,1000,Credit Card - Visa
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,77.00,1110-4944,,,1000,Credit Card - Visa
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,36.26,4710-0007,,,1000,Discount Expense - Rental Income
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,5000-0010,,,1000,Insurance Revenue
J,22,,,12/22/2025,12/01/2025,,Edge General Ledger,sspbay,-72.26,4500-1001,,,1000,Rental Revenue
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,-58.00,5805-0000,,,1000,Administrative Fee Revenue
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,136.00,1110-4944,,,1000,Credit Card - Master Card
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,66.97,4710-0007,,,1000,Discount Expense - Rental Income
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,5000-0010,,,1000,Insurance Revenue
J,23,,,12/23/2025,12/01/2025,,Edge General Ledger,sspbay,-132.97,4500-1001,,,1000,Rental Revenue
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,3.10,1300-0000,,,1000,Accounts Receivable - Insurance
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,211.00,1110-4944,,,1000,Credit Card - Visa
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,-22.00,2210-0000,,,1000,Deferred Insurance Liability
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,-141.00,2210-0000,,,1000,Deferred Rent Liability
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,6.94,4710-0007,,,1000,Discount Expense - Rental Income
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,-15.10,5000-0010,,,1000,Insurance Revenue
J,24,,,12/24/2025,12/01/2025,,Edge General Ledger,sspbay,-13.94,4500-1001,,,1000,Rental Revenue
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,162.00,1110-4944,,,1000,ACH
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-25.00,1300-0000,,,1000,Accounts Receivable - Fee
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-125.00,1300-0000,,,1000,Accounts Receivable - Rent
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Retail
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,86.99,1110-4944,,,1000,Credit Card - Visa
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,26.16,4710-0007,,,1000,Discount Expense - Rental Income
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,5000-0010,,,1000,Insurance Revenue
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-19.99,5000-0001,,,1000,Locks Revenue
J,25,,,12/25/2025,12/01/2025,,Edge General Ledger,sspbay,-52.16,4500-1001,,,1000,Rental Revenue
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Insurance
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-57.00,1300-0000,,,1000,Accounts Receivable - Rent
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,78.00,1110-4944,,,1000,Credit Card - Master Card
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,416.00,1110-4944,,,1000,Credit Card - Visa
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-22.00,2210-0000,,,1000,Deferred Insurance Liability
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-394.00,2210-0000,,,1000,Deferred Rent Liability
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,83.81,4710-0007,,,1000,Discount Expense - Rental Income
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-20.06,5000-0010,,,1000,Insurance Revenue
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-39.78,4500-1001,,,1000,Rental Revenue
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-1.94,5000-0010,,,1000,Retained Insurance Refunds
J,26,,,12/26/2025,12/01/2025,,Edge General Ledger,sspbay,-14.03,4500-1001,,,1000,Retained Rent Refunds
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,-58.00,5805-0000,,,1000,Administrative Fee Revenue
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,228.00,1110-4944,,,1000,Credit Card - Master Card
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,31.00,1110-4944,,,1000,Credit Card - Visa
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,2210-0000,,,1000,Deferred Insurance Liability
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,-183.00,2210-0000,,,1000,Deferred Rent Liability
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,7.55,4710-0007,,,1000,Discount Expense - Rental Income
J,27,,,12/27/2025,12/01/2025,,Edge General Ledger,sspbay,-13.55,4500-1001,,,1000,Rental Revenue
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Fee
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,3.10,1300-0000,,,1000,Accounts Receivable - Insurance
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,0.00,1300-0000,,,1000,Accounts Receivable - Rent
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,97.00,4710-0007,,,1000,Accrued Discounts
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-145.00,5805-0000,,,1000,Administrative Fee Revenue
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,72.00,1110-4944,,,1000,Credit Card - Master Card
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,232.00,1110-4944,,,1000,Credit Card - Visa
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-12.00,2210-0000,,,1000,Deferred Insurance Liability
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-194.00,2210-0000,,,1000,Deferred Rent Liability
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,49.62,4710-0007,,,1000,Discount Expense - Rental Income
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-1.94,5000-0010,,,1000,Insurance Revenue
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-87.43,4500-1001,,,1000,Rental Revenue
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-1.16,5000-0010,,,1000,Retained Insurance Refunds
J,28,,,12/28/2025,12/01/2025,,Edge General Ledger,sspbay,-12.19,4500-1001,,,1000,Retained Rent Refunds
J,29,,,12/29/2025,12/01/2025,,Edge General Ledger,sspbay,-65.00,1300-0000,,,1000,Accounts Receivable - Fee
J,29,,,12/29/2025,12/01/2025,,Edge General Ledger,sspbay,-17.04,1300-0000,,,1000,Accounts Receivable - Insurance
J,29,,,12/29/2025,12/01/2025,,Edge General Ledger,sspbay,-325.00,1300-0000,,,1000,Accounts Receivable - Rent
J,29,,,12/29/2025,12/01/2025,,Edge General Ledger,sspbay,-29.00,5805-0000,,,1000,Administrative Fee Revenue
