J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",-241.16,1300-0000,"","",1000,Accounts Receivable - Insurance
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",12.00,"","","",1000,Discount Expense
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",229.16,5000-0010,"","",1000,Insurance Revenue
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",0.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",0.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",43.77,1110-1532,"","",1000,Credit Card - Master Card
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",-8.90,5000-0010,"","",1000,Insurance Revenue
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",-34.87,4500-1001,"","",1000,Rental Revenue
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",384.00,1110-1532,"","",1000,ACH
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-113.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-84.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-658.03,1300-0000,"","",1000,Accounts Receivable - Rent
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",24.00,"","","",1000,Discount Expense
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",7.03,4500-1001,"","",1000,Discount Expense - Rental Income
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",36.00,5000-0010,"","",1000,Insurance Revenue
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",53.00,5800-0000,"","",1000,Late Fee Revenue
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",351.00,4500-1001,"","",1000,Rental Revenue
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",112.26,4500-1001,"","",1000,Rental Revenue
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",-112.26,4500-1001,"","",1000,Retained Rent Refunds
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",139.00,1110-4938,"","",1000,Credit Card - Visa
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-127.00,2210-0000,"","",1000,Deferred Rent Liability
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",6.97,5000-0010,"","",1000,Insurance Revenue
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",174.77,4500-1001,"","",1000,Rental Revenue
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-6.97,5000-0010,"","",1000,Retained Insurance Refunds
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-174.77,4500-1001,"","",1000,Retained Rent Refunds
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-44.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-278.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",156.00,1110-4938,"","",1000,Credit Card - Master Card
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",190.00,1110-4938,"","",1000,Credit Card - Visa
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",291.00,1110-4938,"","",1000,Credit Card - Visa
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",-24.00,2210-0000,"","",1000,Deferred Insurance Liability
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",-267.00,2210-0000,"","",1000,Deferred Rent Liability
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",38.00,4710-0007,"","",1000,Accrued Discounts
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",51.00,1110-4938,"","",1000,Credit Card - Visa
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",-12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",-77.00,2210-0000,"","",1000,Deferred Rent Liability
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",5.81,5000-0010,"","",1000,Insurance Revenue
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",40.16,4500-1001,"","",1000,Rental Revenue
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",-5.81,5000-0010,"","",1000,Retained Insurance Refunds
J,16,"","",12/16/2025,12/01/2025,"",Edge General Ledger,"",-40.16,4500-1001,"","",1000,Retained Rent Refunds
J,17,"","",12/17/2025,12/01/2025,"",Edge General Ledger,"",-20.00,1300-0000,"","",1000,Accounts Receivable - Fee
