J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,"",-366.37,1300-0000,"","",1000,Accounts Receivable - Rent
J,5,"","",12/05/2025,12/01/2025,"",Edge General Ledger,"",366.37,4500-1001,"","",1000,Discount Expense - Rental Income
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,"",2357.60,1300-0000,"","",1000,Accounts Receivable - Fee
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,"",-290.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,"",310.00,1110-1532,"","",1000,Credit Card - Visa
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,"",-2417.60,5800-0000,"","",1000,Late Fee Revenue
J,6,"","",12/06/2025,12/01/2025,"",Edge General Ledger,"",40.00,4710-0006,"","",1000,Waive Expense - Other Fee
J,7,"","",12/07/2025,12/01/2025,"",Edge General Ledger,"",-43.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,7,"","",12/07/2025,12/01/2025,"",Edge General Ledger,"",-60.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,7,"","",12/07/2025,12/01/2025,"",Edge General Ledger,"",80.00,1110-1532,"","",1000,Credit Card - Visa
J,7,"","",12/07/2025,12/01/2025,"",Edge General Ledger,"",23.00,4710-0006,"","",1000,Waive Expense - Other Fee
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",-167.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",-12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",-942.50,1300-0000,"","",1000,Accounts Receivable - Rent
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",115.00,1110-1532,"","",1000,Credit Card - Master Card
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",279.50,1110-1532,"","",1000,Credit Card - Visa
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",-95.00,2210-0000,"","",1000,Deferred Rent Liability
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",695.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",22.00,5800-0000,"","",1000,Late Fee Revenue
J,8,"","",12/08/2025,12/01/2025,"",Edge General Ledger,"",105.00,4710-0006,"","",1000,Waive Expense - Other Fee
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",115.00,1110-1532,"","",1000,ACH
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",-218.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",-95.00,1300-0000,"","",1000,Accounts Receivable - General/Store Credit
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",-1095.26,1300-0000,"","",1000,Accounts Receivable - Rent
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",190.00,1110-1532,"","",1000,Credit Card - Master Card
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",138.00,1110-1532,"","",1000,Credit Card - Visa
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",760.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",70.26,4500-1001,"","",1000,Rental Revenue
J,9,"","",12/09/2025,12/01/2025,"",Edge General Ledger,"",135.00,4710-0006,"","",1000,Waive Expense - Other Fee
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-83.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-210.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",230.00,1110-1532,"","",1000,Credit Card - Visa
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",63.00,4710-0006,"","",1000,Waive Expense - Other Fee
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",62.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",-12.00,5000-0010,"","",1000,Insurance Revenue
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",-62.00,4500-1001,"","",1000,Rental Revenue
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-111.80,1300-0000,"","",1000,Accounts Receivable - Fee
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-36.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-621.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",115.00,1110-1532,"","",1000,Credit Card - Master Card
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",610.80,1110-1532,"","",1000,Credit Card - Visa
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",43.00,4710-0006,"","",1000,Waive Expense - Other Fee
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-25.80,1300-0000,"","",1000,Accounts Receivable - Fee
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",-258.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,13,"","",12/13/2025,12/01/2025,"",Edge General Ledger,"",307.80,1110-4989,"","",1000,Credit Card - Visa
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-123.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-524.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",774.00,1110-4989,"","",1000,Credit Card - Visa
J,14,"","",12/14/2025,12/01/2025,"",Edge General Ledger,"",-115.00,2210-0000,"","",1000,Deferred Rent Liability
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",-43.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",-362.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",406.00,1110-4989,"","",1000,Credit Card - Visa
J,15,"","",12/15/2025,12/01/2025,"",Edge General Ledger,"",23.00,4710-0006,"","",1000,Waive Expense - Other Fee
