J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,82.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,608.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,-123.50,2210-0000,"","",1000,Accrued Discounts
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,48.00,2210-0000,"","",1000,Deferred Insurance Liability
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,1349.20,2210-0000,"","",1000,Deferred Rent Liability
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,317.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,-130.00,5000-0010,"","",1000,Insurance Revenue
J,18,"","",11/18/2025,11/01/2025,"",Edge General Ledger,L017,-2150.70,4500-1001,"","",1000,Rental Revenue
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L017,2590.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L017,47100.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L017,1219.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L017,-2590.00,5000-0010,"","",1000,Insurance Revenue
J,19,"","",11/19/2025,11/01/2025,"",Edge General Ledger,L017,-48319.00,4500-1001,"","",1000,Rental Revenue
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L017,156.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L017,-281.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L017,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L017,281.00,2210-0000,"","",1000,Deferred Rent Liability
J,20,"","",11/20/2025,11/01/2025,"",Edge General Ledger,L017,-168.00,5000-0010,"","",1000,Insurance Revenue
J,21,"","",11/21/2025,11/01/2025,"",Edge General Ledger,L017,-12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,21,"","",11/21/2025,11/01/2025,"",Edge General Ledger,L017,-272.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,21,"","",11/21/2025,11/01/2025,"",Edge General Ledger,L017,0.00,2210-0000,"","",1000,Deferred Insurance Liability
J,21,"","",11/21/2025,11/01/2025,"",Edge General Ledger,L017,175.00,2210-0000,"","",1000,Deferred Rent Liability
J,21,"","",11/21/2025,11/01/2025,"",Edge General Ledger,L017,12.00,5000-0010,"","",1000,Insurance Revenue
J,21,"","",11/21/2025,11/01/2025,"",Edge General Ledger,L017,97.00,4500-1001,"","",1000,Rental Revenue
J,22,"","",11/22/2025,11/01/2025,"",Edge General Ledger,L017,12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,22,"","",11/22/2025,11/01/2025,"",Edge General Ledger,L017,-45.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,22,"","",11/22/2025,11/01/2025,"",Edge General Ledger,L017,69.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,22,"","",11/22/2025,11/01/2025,"",Edge General Ledger,L017,-12.00,5000-0010,"","",1000,Insurance Revenue
J,22,"","",11/22/2025,11/01/2025,"",Edge General Ledger,L017,-24.00,4500-1001,"","",1000,Rental Revenue
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L017,12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L017,70.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L017,69.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L017,-12.00,5000-0010,"","",1000,Insurance Revenue
J,23,"","",11/23/2025,11/01/2025,"",Edge General Ledger,L017,-139.00,4500-1001,"","",1000,Rental Revenue
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,0.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,-222.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,248.00,2210-0000,"","",1000,Deferred Rent Liability
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,26.00,4500-1001,"","",1000,Discount Expense - Rental Income
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,-12.00,5000-0010,"","",1000,Insurance Revenue
J,24,"","",11/24/2025,11/01/2025,"",Edge General Ledger,L017,-52.00,4500-1001,"","",1000,Rental Revenue
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L017,-12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L017,-150.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L017,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,25,"","",11/25/2025,11/01/2025,"",Edge General Ledger,L017,150.00,2210-0000,"","",1000,Deferred Rent Liability
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L017,-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L017,-437.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L017,24.00,2210-0000,"","",1000,Deferred Insurance Liability
J,26,"","",11/26/2025,11/01/2025,"",Edge General Ledger,L017,437.00,2210-0000,"","",1000,Deferred Rent Liability
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L017,-12.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L017,-124.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L017,12.00,2210-0000,"","",1000,Deferred Insurance Liability
J,27,"","",11/27/2025,11/01/2025,"",Edge General Ledger,L017,124.00,2210-0000,"","",1000,Deferred Rent Liability
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L017,-48.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L017,-907.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L017,24.00,2210-0000,"","",1000,Deferred Insurance Liability
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L017,258.00,2210-0000,"","",1000,Deferred Rent Liability
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L017,24.00,5000-0010,"","",1000,Insurance Revenue
J,29,"","",11/29/2025,11/01/2025,"",Edge General Ledger,L017,649.00,4500-1001,"","",1000,Rental Revenue
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L017,-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L017,-320.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,30,"","",11/30/2025,11/01/2025,"",Edge General Ledger,L017,24.00,2210-0000,"","",1000,Deferred Insurance Liability
