J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",29.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-222.00,1300-0000,"","",1000,Accounts Receivable - General/Store Credit
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-61.16,1300-0000,"","",1000,Accounts Receivable - Insurance
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",0.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",66.00,2210-0000,"","",1000,Accrued Discounts
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-87.00,5805-0000,"","",1000,Administrative Fee Revenue
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",171.42,1110-1532,"","",1000,Credit Card - Visa
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-66.00,2210-0000,"","",1000,Deferred Rent Liability
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",19.50,"","","",1000,Discount Expense
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",214.50,4500-1001,"","",1000,Discount Expense - Rental Income
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",25.16,5000-0010,"","",1000,Insurance Revenue
J,10,"","",12/10/2025,12/01/2025,"",Edge General Ledger,"",-89.42,4500-1001,"","",1000,Rental Revenue
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",0.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",0.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",0.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",-58.00,5805-0000,"","",1000,Administrative Fee Revenue
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",202.23,1110-1532,"","",1000,Credit Card - Master Card
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",54.55,1110-1532,"","",1000,Credit Card - Visa
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",-24.00,5000-0010,"","",1000,Insurance Revenue
J,11,"","",12/11/2025,12/01/2025,"",Edge General Ledger,"",-174.78,4500-1001,"","",1000,Rental Revenue
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-72.00,1300-0000,"","",1000,Accounts Receivable - Fee
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-24.00,1300-0000,"","",1000,Accounts Receivable - Insurance
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-387.00,1300-0000,"","",1000,Accounts Receivable - Rent
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",-29.00,5805-0000,"","",1000,Administrative Fee Revenue
J,12,"","",12/12/2025,12/01/2025,"",Edge General Ledger,"",586.58,1110-4954,"","",1000,Credit Card - Visa
